mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_classifier__class_weight,param_classifier__max_depth,param_classifier__min_samples_split,param_classifier__n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.12234792709350586,0.0081488984225181,0.0080413818359375,0.0031527452861995634,,,8,50,"{'classifier__class_weight': None, 'classifier__max_depth': None, 'classifier__min_samples_split': 8, 'classifier__n_estimators': 50}",0.7286004612977629,0.7658092948717948,0.7937259615384614,0.7311217948717949,0.7365865384615384,0.7511688102082705,0.025097054672875468,219
0.1703108787536621,0.005458655266620143,0.0079803466796875,0.0013996519644344275,,,8,75,"{'classifier__class_weight': None, 'classifier__max_depth': None, 'classifier__min_samples_split': 8, 'classifier__n_estimators': 75}",0.7408990467588187,0.766474358974359,0.7959615384615385,0.7255689102564102,0.7381089743589744,0.7534025657620201,0.025088173465982737,102
0.2297511577606201,0.00441475356653965,0.01427288055419922,0.005257399479436397,,,8,100,"{'classifier__class_weight': None, 'classifier__max_depth': None, 'classifier__min_samples_split': 8, 'classifier__n_estimators': 100}",0.7377215761544541,0.7667628205128205,0.787996794871795,0.7209615384615385,0.7358573717948718,0.7498600203590959,0.02416053175646193,249
0.337412166595459,0.009337881898393144,0.014466381072998047,0.0016499810475042753,,,8,150,"{'classifier__class_weight': None, 'classifier__max_depth': None, 'classifier__min_samples_split': 8, 'classifier__n_estimators': 150}",0.7408345295891869,0.7603365384615384,0.789775641025641,0.7286698717948719,0.7369551282051283,0.7513143418152733,0.021860727671209716,208
0.11232204437255859,0.004622380522780229,0.006481266021728516,0.001666897275546557,,,10,50,"{'classifier__class_weight': None, 'classifier__max_depth': None, 'classifier__min_samples_split': 10, 'classifier__n_estimators': 50}",0.7539476443168439,0.7658173076923077,0.7838942307692308,0.7386538461538462,0.7371153846153846,0.7558856827095226,0.017527876161403628,34
0.17269573211669922,0.004296433673838139,0.009032678604125977,0.0028107866709190777,,,10,75,"{'classifier__class_weight': None, 'classifier__max_depth': None, 'classifier__min_samples_split': 10, 'classifier__n_estimators': 75}",0.7491411151792772,0.7696794871794871,0.7907532051282051,0.7400160256410256,0.7410576923076923,0.7581295050871374,0.019483551899281734,11
0.2235738754272461,0.0034329238843412166,0.008402872085571288,5.57178455252779e-05,,,10,100,"{'classifier__class_weight': None, 'classifier__max_depth': None, 'classifier__min_samples_split': 10, 'classifier__n_estimators': 100}",0.7483669091436959,0.7757532051282051,0.7881730769230768,0.7374839743589745,0.7467147435897437,0.7592983818287392,0.01927808416963831,6
0.3333274841308594,0.007629248169746792,0.012269401550292968,0.0007025793932649939,,,10,150,"{'classifier__class_weight': None, 'classifier__max_depth': None, 'classifier__min_samples_split': 10, 'classifier__n_estimators': 150}",0.7484475556057356,0.7732692307692307,0.7872596153846154,0.7337339743589744,0.7382852564102564,0.7561991265057625,0.020696951868109326,27
0.11952643394470215,0.007343547927132914,0.006203985214233399,0.0018987218709523555,,,12,50,"{'classifier__class_weight': None, 'classifier__max_depth': None, 'classifier__min_samples_split': 12, 'classifier__n_estimators': 50}",0.7336569944676528,0.7634134615384616,0.7773557692307692,0.7453365384615385,0.7394551282051283,0.75184357838071,0.016194450771440837,164
0.168609619140625,0.011011985984865073,0.009287595748901367,0.0032739346344834866,,,12,75,"{'classifier__class_weight': None, 'classifier__max_depth': None, 'classifier__min_samples_split': 12, 'classifier__n_estimators': 75}",0.7288182067452701,0.7611858974358975,0.7787980769230769,0.7415544871794872,0.7444391025641025,0.7509591541695668,0.017324966290812937,228
0.22566719055175782,0.0070824216872177525,0.010190057754516601,0.002194206762700258,,,12,100,"{'classifier__class_weight': None, 'classifier__max_depth': None, 'classifier__min_samples_split': 12, 'classifier__n_estimators': 100}",0.7336731237600607,0.7688782051282051,0.7818589743589743,0.7397916666666666,0.7415865384615384,0.753157701675089,0.01877811901646162,109
0.33821868896484375,0.004568251602806113,0.014069509506225587,0.0023972393860320477,,,12,150,"{'classifier__class_weight': None, 'classifier__max_depth': None, 'classifier__min_samples_split': 12, 'classifier__n_estimators': 150}",0.7340118389006274,0.766474358974359,0.7809455128205127,0.7366025641025641,0.7397596153846154,0.7515587780365358,0.01874491068818964,188
0.11364102363586426,0.0037524690424457783,0.005109977722167969,4.4855501463885495e-05,,,15,50,"{'classifier__class_weight': None, 'classifier__max_depth': None, 'classifier__min_samples_split': 15, 'classifier__n_estimators': 50}",0.7416087356247681,0.7577564102564103,0.7905128205128205,0.7436858974358974,0.7399839743589745,0.7547095676377741,0.018979738501584412,57
0.16988754272460938,0.0044249169072061835,0.008005189895629882,0.002255708789305233,,,15,75,"{'classifier__class_weight': None, 'classifier__max_depth': None, 'classifier__min_samples_split': 15, 'classifier__n_estimators': 75}",0.7395925740737753,0.7542628205128206,0.7869070512820513,0.7361698717948718,0.7386538461538461,0.751117232763473,0.018986222349389723,222
0.22587485313415528,0.006612222207098619,0.009478330612182617,0.001887016960933748,,,15,100,"{'classifier__class_weight': None, 'classifier__max_depth': None, 'classifier__min_samples_split': 15, 'classifier__n_estimators': 100}",0.7422216487362701,0.7617147435897436,0.7837820512820513,0.7342147435897436,0.7369230769230769,0.7517712528241771,0.018673288456188302,172
0.3198844432830811,0.015082554816384888,0.012001943588256837,0.0011713920660030295,,,15,150,"{'classifier__class_weight': None, 'classifier__max_depth': None, 'classifier__min_samples_split': 15, 'classifier__n_estimators': 150}",0.7450120163228439,0.7632371794871794,0.7810576923076923,0.7319070512820512,0.7369551282051282,0.751633813520979,0.01815962496180449,184
0.11934366226196289,0.007093445324181482,0.006193828582763672,0.0020180630044937453,,20,8,50,"{'classifier__class_weight': None, 'classifier__max_depth': 20, 'classifier__min_samples_split': 8, 'classifier__n_estimators': 50}",0.7365683317472862,0.7620352564102564,0.7951282051282051,0.7372115384615384,0.7341025641025641,0.75300917916997,0.023378663038137248,112
0.16992650032043458,0.0031399078608651786,0.008366584777832031,0.0016160621150359844,,20,8,75,"{'classifier__class_weight': None, 'classifier__max_depth': 20, 'classifier__min_samples_split': 8, 'classifier__n_estimators': 75}",0.738560299359667,0.7624358974358975,0.7971634615384614,0.7299358974358974,0.7378365384615385,0.7531864188462924,0.024534311007431815,108
0.22483086585998535,0.0057108460590216655,0.008363962173461914,4.387342389419556e-05,,20,8,100,"{'classifier__class_weight': None, 'classifier__max_depth': 20, 'classifier__min_samples_split': 8, 'classifier__n_estimators': 100}",0.740237745770093,0.7609134615384616,0.7905128205128206,0.7333173076923076,0.7376282051282053,0.7525219081283776,0.021238019230840958,143
0.3302805423736572,0.004740870260180771,0.012503337860107423,0.0019344653478268476,,20,8,150,"{'classifier__class_weight': None, 'classifier__max_depth': 20, 'classifier__min_samples_split': 8, 'classifier__n_estimators': 150}",0.7414151841158728,0.7546153846153846,0.7890705128205129,0.7342948717948717,0.7354166666666667,0.7509625240026617,0.02037742972870856,227
0.11248855590820313,0.0027429206247229602,0.005194425582885742,0.0001789896419641778,,20,10,50,"{'classifier__class_weight': None, 'classifier__max_depth': 20, 'classifier__min_samples_split': 10, 'classifier__n_estimators': 50}",0.74551202438749,0.7710096153846153,0.7914102564102563,0.7440224358974359,0.7448397435897436,0.7593588151339082,0.018977763909046985,4
0.167401123046875,0.0031560182757826207,0.007632780075073242,0.0011415790630959401,,20,10,75,"{'classifier__class_weight': None, 'classifier__max_depth': 20, 'classifier__min_samples_split': 10, 'classifier__n_estimators': 75}",0.7415280891627283,0.7716826923076923,0.7957692307692308,0.7452884615384615,0.7442628205128206,0.7597062588581867,0.021075063094490958,2
0.21717896461486816,0.008522248204862465,0.011123037338256836,0.0022740535631450565,,20,10,100,"{'classifier__class_weight': None, 'classifier__max_depth': 20, 'classifier__min_samples_split': 10, 'classifier__n_estimators': 100}",0.7407538831271472,0.775144230769231,0.7932692307692307,0.7433173076923076,0.7494070512820513,0.7603783407279936,0.02047637435140067,1
0.32556581497192383,0.006984176452871179,0.014530611038208009,0.0020962429068541242,,20,10,150,"{'classifier__class_weight': None, 'classifier__max_depth': 20, 'classifier__min_samples_split': 10, 'classifier__n_estimators': 150}",0.7457217051887934,0.7720192307692307,0.7928365384615386,0.7379166666666668,0.7387339743589744,0.7574456230890407,0.021604921290277874,22
0.11414413452148438,0.002850218384190226,0.00567159652709961,0.0010953009579916934,,20,12,50,"{'classifier__class_weight': None, 'classifier__max_depth': 20, 'classifier__min_samples_split': 12, 'classifier__n_estimators': 50}",0.7401409700156454,0.7598076923076923,0.7824679487179488,0.7335416666666666,0.7430769230769231,0.7518070401569752,0.017607031289433597,171
