mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_classifier__class_weight,param_classifier__max_depth,param_classifier__min_samples_split,param_classifier__n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.11844596862792969,0.004351172605411411,0.006295967102050781,0.0009894967394401906,,,8,50,"{'classifier__class_weight': None, 'classifier__max_depth': None, 'classifier__min_samples_split': 8, 'classifier__n_estimators': 50}",0.7286004612977629,0.7658092948717948,0.7937259615384614,0.7311217948717949,0.7365865384615384,0.7511688102082705,0.025097054672875468,219
0.16824007034301758,0.002357364319971247,0.00897231101989746,0.002261303501443667,,,8,75,"{'classifier__class_weight': None, 'classifier__max_depth': None, 'classifier__min_samples_split': 8, 'classifier__n_estimators': 75}",0.7408990467588187,0.766474358974359,0.7959615384615385,0.7255689102564102,0.7381089743589744,0.7534025657620201,0.025088173465982737,102
0.22411689758300782,0.0056295556608275095,0.009113931655883789,0.0006181755539544828,,,8,100,"{'classifier__class_weight': None, 'classifier__max_depth': None, 'classifier__min_samples_split': 8, 'classifier__n_estimators': 100}",0.7377215761544541,0.7667628205128205,0.787996794871795,0.7209615384615385,0.7358573717948718,0.7498600203590959,0.02416053175646193,249
0.3394134521484375,0.01170722788917266,0.013524436950683593,0.002352206298391155,,,8,150,"{'classifier__class_weight': None, 'classifier__max_depth': None, 'classifier__min_samples_split': 8, 'classifier__n_estimators': 150}",0.7408345295891869,0.7603365384615384,0.789775641025641,0.7286698717948719,0.7369551282051283,0.7513143418152733,0.021860727671209716,208
0.12119698524475098,0.0044404299356017056,0.007300376892089844,0.0025486443392414245,,,10,50,"{'classifier__class_weight': None, 'classifier__max_depth': None, 'classifier__min_samples_split': 10, 'classifier__n_estimators': 50}",0.7539476443168439,0.7658173076923077,0.7838942307692308,0.7386538461538462,0.7371153846153846,0.7558856827095226,0.017527876161403628,34
0.1638150691986084,0.0018922444093448722,0.010958099365234375,0.0030883747657269403,,,10,75,"{'classifier__class_weight': None, 'classifier__max_depth': None, 'classifier__min_samples_split': 10, 'classifier__n_estimators': 75}",0.7491411151792772,0.7696794871794871,0.7907532051282051,0.7400160256410256,0.7410576923076923,0.7581295050871374,0.019483551899281734,11
0.2210681915283203,0.016597407150953748,0.011849260330200196,0.002377612864953346,,,10,100,"{'classifier__class_weight': None, 'classifier__max_depth': None, 'classifier__min_samples_split': 10, 'classifier__n_estimators': 100}",0.7483669091436959,0.7757532051282051,0.7881730769230768,0.7374839743589745,0.7467147435897437,0.7592983818287392,0.01927808416963831,6
0.3388045310974121,0.01974399405018805,0.013380146026611328,0.002592658041539434,,,10,150,"{'classifier__class_weight': None, 'classifier__max_depth': None, 'classifier__min_samples_split': 10, 'classifier__n_estimators': 150}",0.7484475556057356,0.7732692307692307,0.7872596153846154,0.7337339743589744,0.7382852564102564,0.7561991265057625,0.020696951868109326,27
0.1175046443939209,0.00608219606660676,0.007091999053955078,0.003857110672207785,,,12,50,"{'classifier__class_weight': None, 'classifier__max_depth': None, 'classifier__min_samples_split': 12, 'classifier__n_estimators': 50}",0.7336569944676528,0.7634134615384616,0.7773557692307692,0.7453365384615385,0.7394551282051283,0.75184357838071,0.016194450771440837,164
0.171954345703125,0.003936150822154202,0.008049297332763671,0.0017275714387030225,,,12,75,"{'classifier__class_weight': None, 'classifier__max_depth': None, 'classifier__min_samples_split': 12, 'classifier__n_estimators': 75}",0.7288182067452701,0.7611858974358975,0.7787980769230769,0.7415544871794872,0.7444391025641025,0.7509591541695668,0.017324966290812937,228
